machine_id,timestamp,cycle_time,temperature,vibration,downtime,reason
M2,2025-08-01 08:37:00,32.36796215317591,76.20548215961735,0.04678125246273874,0,None
M2,2025-08-01 08:38:00,26.083733538318814,66.77938483794324,0.0662703443473934,0,None
M2,2025-08-01 08:39:00,23.845678417830225,83.63886524417106,0.10078325432538665,0,None
M3,2025-08-01 08:40:00,31.299413971242117,77.81822871777311,0.025260985782438364,0,None
M2,2025-08-01 08:41:00,23.397716934578618,76.17640845511144,0.07434141593960221,0,None
M1,2025-08-01 08:42:00,31.465362366493405,62.85648581973632,0.08731549022289514,0,None
M1,2025-08-01 08:43:00,32.36916460455894,77.34501064880045,0.030910054760771594,0,None
M1,2025-08-01 08:44:00,35.79297789503702,61.7931768164829,0.06926752258488644,0,None
M3,2025-08-01 08:45:00,32.063904634682494,61.323589100206256,0.05291723704856619,0,None
M3,2025-08-01 08:46:00,25.552427851872384,61.841897150345616,0.04845796581171792,0,None
M2,2025-08-01 08:47:00,31.70575987408322,82.09381970686634,0.06075920007383992,0,None
M3,2025-08-01 08:48:00,28.67671583381022,97.20169166589619,0.06251334695530013,0,None
M3,2025-08-01 08:49:00,25.714212217918586,70.41980064470023,0.04725456365804368,0,None
M2,2025-08-01 08:50:00,28.882686073370746,77.14000494092092,0.0594647524914709,1,Power Failure
M3,2025-08-01 08:51:00,29.635855436715637,65.47537767655331,0.06554099589807216,0,None
M3,2025-08-01 08:52:00,27.767425239664895,78.56398794323472,0.05428187488260408,1,Lubrication Issue
M3,2025-08-01 08:53:00,23.771306106440058,76.30074938601008,0.08525874944606457,0,None
M3,2025-08-01 08:54:00,30.29104359223,58.57029702169377,0.05715574720696567,0,None
M3,2025-08-01 08:55:00,32.803922631841175,60.409919035732216,0.07764009208343886,0,None
M2,2025-08-01 08:56:00,32.5751763360433,75.1378595091221,0.06030095372612096,0,None
M3,2025-08-01 08:57:00,49.26365745327361,83.30881327972085,0.06976405221008224,0,None
M2,2025-08-01 08:58:00,28.42365377679827,77.58969220493267,0.03454349570924857,0,None
M3,2025-08-01 08:59:00,28.815906966299956,69.60363857960381,0.03930674516299872,0,None
M3,2025-08-01 09:00:00,33.431300951872565,53.87284128810349,0.04056136268421133,0,None
M1,2025-08-01 09:01:00,35.44475298483683,85.60380141132879,0.05257102000142162,0,None
M1,2025-08-01 09:02:00,26.34816684141432,72.16458589581976,0.050911436798076276,0,None
M1,2025-08-01 09:03:00,26.741998261970913,83.63435490951704,0.0665753195520975,1,Overheating
M3,2025-08-01 09:04:00,19.874287066711965,71.86454314769428,0.03676427070463224,0,None
M3,2025-08-01 09:05:00,34.26216667398112,62.28180922243245,0.08322603461216309,0,None
M3,2025-08-01 09:06:00,27.62527344419522,63.46670767426288,0.08530908480562194,0,None
M3,2025-08-01 09:07:00,32.024908554804774,73.77296265460409,0.08302701972958981,0,None
M1,2025-08-01 09:08:00,22.403150170229935,65.15765927133748,0.07533822298373245,0,None
M1,2025-08-01 09:09:00,26.461652671906094,67.62608038793331,0.08744011360944609,0,None
M3,2025-08-01 09:10:00,13.793663299654636,59.756123586657104,0.044948636972136795,0,None
M1,2025-08-01 09:11:00,23.761084090175753,85.43067651859084,0.07646527614302473,0,None
M2,2025-08-01 09:12:00,37.20636644533058,55.6413784882056,0.0732632750430992,0,None
M3,2025-08-01 09:13:00,30.051165305097935,67.97542474168449,0.05121793214234321,0,None
M3,2025-08-01 09:14:00,30.56758672625624,76.62130674521046,0.08172033632290704,0,None
M1,2025-08-01 09:15:00,23.810922505865754,76.86848512765971,0.05141944831279492,0,None
M2,2025-08-01 09:16:00,31.404959338675162,63.77300480179406,0.045837554992854496,0,None
M1,2025-08-01 09:17:00,27.534995326705836,63.777628350937206,0.042890227181672805,0,None
M3,2025-08-01 09:18:00,34.49799937716625,73.07299520876609,0.06625724237677921,0,None
M3,2025-08-01 09:19:00,33.14814420961806,75.51737010465074,0.035797440841450326,0,None
M2,2025-08-01 09:20:00,29.89549203017926,71.17327383308782,0.07555329791576851,0,None
M3,2025-08-01 09:21:00,27.04214305582085,85.52859775839326,0.04120964249051446,0,None
M2,2025-08-01 09:22:00,36.52739403577164,70.21003841632759,0.06363905942589929,0,None
M3,2025-08-01 09:23:00,28.44866621703272,67.28959537711458,0.037738106341832445,1,None
M2,2025-08-01 09:24:00,30.48497982496359,75.95157025436913,0.03363558633533055,0,None
M3,2025-08-01 09:25:00,40.4619363784273,82.04922921778574,0.02606679061572956,0,None
M3,2025-08-01 09:26:00,33.12059908526078,76.2834550926428,0.04975506454306171,0,None
M2,2025-08-01 09:27:00,25.51372814257084,49.099822513697205,0.08540863033133438,0,None
M2,2025-08-01 09:28:00,25.872514016037442,66.78614158347007,0.05825862908551249,0,None
M1,2025-08-01 09:29:00,27.181377235980126,65.6669659309744,0.054076454550549345,0,None
M1,2025-08-01 09:30:00,27.644808471908387,72.32049937357637,0.02103831317005352,0,None
M1,2025-08-01 09:31:00,22.962681128117225,63.35772556695577,0.07720222732496343,0,None
M2,2025-08-01 09:32:00,31.554537827990025,84.75356216949552,0.06715319246404039,0,None
M3,2025-08-01 09:33:00,29.200307350182864,66.97675757923692,0.04990874342019408,0,None
M1,2025-08-01 09:34:00,31.613592801690448,61.727690564476774,0.06038693028482345,1,Lubrication Issue
M1,2025-08-01 09:35:00,37.66369456501289,55.54390027527917,0.03311726172964521,0,None
M1,2025-08-01 09:36:00,31.120462409052084,70.12592400781794,0.051953521970976635,1,Lubrication Issue
M3,2025-08-01 09:37:00,26.13495108072267,92.75761297567203,0.05812453370099857,0,None
M3,2025-08-01 09:38:00,40.76591228755778,62.326524371119504,0.06744641273441357,0,None
M1,2025-08-01 09:39:00,30.91671002869176,68.8906806437049,0.06952618252962206,0,None
M3,2025-08-01 09:40:00,25.801390789096118,64.00607354555977,0.007522085513803865,0,None
M3,2025-08-01 09:41:00,27.371224891596196,50.87293482935781,0.05724952917610605,0,None
M2,2025-08-01 09:42:00,25.50792664325821,74.91919171506505,0.02359533585958716,1,Overheating
M1,2025-08-01 09:43:00,39.157293829271765,69.26388884208093,0.04435557622025579,0,None
M1,2025-08-01 09:44:00,21.434327354545612,83.53872374165412,0.047709203094947646,0,None
M1,2025-08-01 09:45:00,36.18908155986731,68.91371335911144,0.04889030083404653,0,None
M2,2025-08-01 09:46:00,30.026218498590914,70.46980593764742,0.04099869057041513,0,None
M2,2025-08-01 09:47:00,33.114249661737496,56.31409884458143,0.0607098361995041,0,None
M3,2025-08-01 09:48:00,22.32942914632189,82.7767682189851,0.05664628023959184,0,None
M2,2025-08-01 09:49:00,26.25756731721723,71.14861468213896,0.08102525709465942,0,None
M3,2025-08-01 09:50:00,40.303739624409936,87.55340842443204,0.04502071703041853,0,None
M1,2025-08-01 09:51:00,34.85785475477178,84.89045173884479,0.06755650336960228,0,None
M2,2025-08-01 09:52:00,35.292122434247936,52.41260513576886,0.0263348297466845,1,Power Failure
M2,2025-08-01 09:53:00,19.803839111199498,72.00134419173423,0.006582683437391802,0,None
M3,2025-08-01 09:54:00,38.14307772785646,56.198985417851084,0.015932351212896906,0,None
M1,2025-08-01 09:55:00,29.722261505516904,69.93800860326128,0.058062386541711544,0,None
M2,2025-08-01 09:56:00,23.477652497475734,76.69672548830039,0.05733196492193697,0,None
M2,2025-08-01 09:57:00,25.300601068363225,77.47368031611802,0.04418615383937914,0,None
M1,2025-08-01 09:58:00,25.07136976832228,75.04046515517844,0.03939484763255119,0,None
M3,2025-08-01 09:59:00,26.03563583868828,55.65911130767476,0.046169343521734144,0,None
M1,2025-08-01 10:00:00,39.82362566458195,70.35263551971728,0.03600548984014829,0,None
M3,2025-08-01 10:01:00,31.06989955367111,78.5135426460051,0.03759272554928896,0,None
M2,2025-08-01 10:02:00,27.34749426194736,64.2418175935532,0.04449896605696712,0,None
M2,2025-08-01 10:03:00,18.490394176322077,63.734758173114564,0.006157398875160425,0,None
M3,2025-08-01 10:04:00,32.88278481527883,73.11250154543536,0.11157761616910475,0,None
M2,2025-08-01 10:05:00,35.59787455717289,85.23787410193809,0.0008650588627304168,0,None
M3,2025-08-01 10:06:00,26.218246273578483,55.77746290402326,0.03706854231514947,0,None
M2,2025-08-01 10:07:00,24.592259981928024,72.18222732531096,0.06821128244742161,0,None
M3,2025-08-01 10:08:00,29.960136793416915,84.79944138890026,0.05154736615295237,0,None
M1,2025-08-01 10:09:00,25.69357899335868,65.59495441126475,0.08164076365927561,0,None
M3,2025-08-01 10:10:00,25.621908733076214,56.172002690356635,0.06852355095063284,0,None
M2,2025-08-01 10:11:00,39.54708320235065,70.27690931616213,0.05254730957074312,0,None
M1,2025-08-01 10:12:00,26.746787154390866,65.12874616235304,0.03815212151522262,0,None
M3,2025-08-01 10:13:00,25.68004615160092,44.97240478337785,0.06369284403110337,1,Power Failure
M1,2025-08-01 10:14:00,28.80525976566795,60.92436337958402,0.03846457338863335,0,None
M2,2025-08-01 10:15:00,33.77695612912878,75.28316609630376,0.05415006970318272,0,None
M1,2025-08-01 10:16:00,21.652973594393142,75.43360192379934,0.036747524821083066,0,None
M2,2025-08-01 10:17:00,32.852993342965796,72.79757349786709,-0.004819096889194033,0,None
M2,2025-08-01 10:18:00,31.29861250860741,60.956833748955916,0.06277184917554748,0,None
M1,2025-08-01 10:19:00,21.6923996886552,97.8377742348905,0.01777988780089558,0,None
M3,2025-08-01 10:20:00,25.69793317358024,66.15444455770175,0.07012585618428882,0,None
M3,2025-08-01 10:21:00,27.115540652384254,81.06329104828443,0.06543276298602672,0,None
M2,2025-08-01 10:22:00,17.641777499363553,62.03104744529523,0.061541442543610804,0,None
M3,2025-08-01 10:23:00,28.984773069785035,71.69729284390374,0.05178787838291299,0,None
M1,2025-08-01 10:24:00,30.4329489373645,68.44322764607921,0.07335564123319616,0,None
M2,2025-08-01 10:25:00,31.272104216506065,64.05483947275751,0.06176657036921285,0,None
M3,2025-08-01 10:26:00,31.972260711891483,65.79015519179737,0.05579549713792826,0,None
M2,2025-08-01 10:27:00,40.37700399322719,67.29796681322462,0.06895233875322819,0,None
M1,2025-08-01 10:28:00,19.80937732411073,59.91913689082596,0.012584161579482889,0,None
M3,2025-08-01 10:29:00,28.24243257979346,54.197480632564734,0.05032106837287862,0,None
M3,2025-08-01 10:30:00,34.14702790591745,47.88864690992115,0.05471229116217132,0,None
M1,2025-08-01 10:31:00,33.85432596943483,71.65194380120577,0.06137873348939284,0,None
M2,2025-08-01 10:32:00,31.69248203747207,65.84712086099199,0.0626556373221257,0,None
M2,2025-08-01 10:33:00,41.35346428902198,65.12604976078852,0.05807641117358611,0,None
M3,2025-08-01 10:34:00,34.15167908272123,61.43916174091133,0.05143132474438785,0,None
M3,2025-08-01 10:35:00,27.611712766174417,66.52473266227045,0.06658277369170537,0,None
M2,2025-08-01 10:36:00,28.650625323533145,60.21236284217693,0.04111413479847777,0,None
M3,2025-08-01 10:37:00,31.88650246522426,79.63850318715362,0.06947114895040249,0,None
M1,2025-08-01 10:38:00,32.067174516118506,88.76795812558066,0.034524216017928544,0,None
M3,2025-08-01 10:39:00,23.776726483442914,71.70594203580863,0.06671130796699808,0,None
M2,2025-08-01 10:40:00,33.27182828177029,69.44415329089544,0.05559937252639641,0,None
M1,2025-08-01 10:41:00,24.372554763508116,67.97153780329847,0.050938308699005175,0,None
M3,2025-08-01 10:42:00,30.546973973024464,77.25766623898691,0.05962018463473427,0,None
M1,2025-08-01 10:43:00,31.119420121395656,72.50243932573649,0.027204911436865882,0,None
M1,2025-08-01 10:44:00,37.965933133196984,64.88784323568815,0.030207903594828386,1,None
M1,2025-08-01 10:45:00,29.37106539950176,95.38691101737487,0.06047905334215588,0,None
M3,2025-08-01 10:46:00,29.209960507105052,65.7311893005258,0.029757912494796653,0,None
M3,2025-08-01 10:47:00,21.725716640671152,67.70120428553614,0.06256280026961339,0,None
M2,2025-08-01 10:48:00,28.32107650354936,86.69021525289392,0.044808172972727905,0,None
M1,2025-08-01 10:49:00,22.48428523440947,69.93346545368763,0.023617099095961106,0,None
M1,2025-08-01 10:50:00,28.84532734895661,76.96206364813418,0.08697912189890691,0,None
M1,2025-08-01 10:51:00,35.632825147738785,59.828078294546096,0.06033338617296246,1,Lubrication Issue
M3,2025-08-01 10:52:00,28.655556547225846,58.934740912583294,0.10146719606499721,0,None
M3,2025-08-01 10:53:00,30.29609217007244,62.1745629476552,0.06348560937493551,0,None
M1,2025-08-01 10:54:00,27.131689965598817,64.53141058759608,0.04934493459568003,0,None
M1,2025-08-01 10:55:00,27.282876144331176,83.88582269040288,-0.003187027140987453,0,None
M3,2025-08-01 10:56:00,36.23042596248815,49.2660976759185,0.04314624811839303,0,None
M2,2025-08-01 10:57:00,28.142795670021044,68.50122033237538,0.06055529521863322,0,None
M3,2025-08-01 10:58:00,24.447120772670857,87.52270443423623,0.06871356786294923,0,None
M3,2025-08-01 10:59:00,36.35777547497079,62.9552989654047,0.035433697001042284,0,None
M2,2025-08-01 11:00:00,27.37739866860113,74.89374561227918,0.025557443822161095,0,None
M1,2025-08-01 11:01:00,33.56499215086194,78.13863908123605,0.031191724508641955,0,None
M2,2025-08-01 11:02:00,28.1951691709046,81.59329803364248,0.028378733448002055,0,None
M2,2025-08-01 11:03:00,33.07967803472132,53.302208279316,0.08529373868525437,0,None
M3,2025-08-01 11:04:00,27.386384897404803,80.49009225836889,0.035913126189144814,0,None
M1,2025-08-01 11:05:00,22.957693518182204,77.5635156928738,0.021739513093164454,0,None
M1,2025-08-01 11:06:00,19.59035296058139,86.96456368290038,0.05422034934405237,0,None
M3,2025-08-01 11:07:00,29.516434440648037,79.71822690172735,0.049380834987268536,0,None
M3,2025-08-01 11:08:00,28.18193893893072,69.43054376278933,0.05615603537784119,0,None
M1,2025-08-01 11:09:00,21.449158036716874,63.771454968987165,0.04163713931981457,0,None
M2,2025-08-01 11:10:00,30.092169665326967,73.47581705361671,0.03920480639381277,0,None
M1,2025-08-01 11:11:00,26.108476372988438,53.70407014023672,0.06103727310619002,0,None
M1,2025-08-01 11:12:00,35.14577818662822,74.72597482413043,0.055120594686277516,0,None
M3,2025-08-01 11:13:00,34.91345491972757,59.96242108436629,0.06020592779164647,1,Power Failure
M1,2025-08-01 11:14:00,20.795628843341774,57.204230332642986,0.03750362844608643,0,None
M1,2025-08-01 11:15:00,30.13045525105417,66.5198691370316,0.05397116725792584,0,None
M3,2025-08-01 11:16:00,26.942410985040258,55.93338903151778,0.03153533507778192,0,None
M2,2025-08-01 11:17:00,23.24157697191833,75.73966959201675,0.014928525641826264,0,None
M2,2025-08-01 11:18:00,32.466589504404446,71.84836123694873,0.03283284439637573,0,None
M2,2025-08-01 11:19:00,33.501549397044954,76.07566864331359,0.019616400340276462,0,None
M3,2025-08-01 11:20:00,42.800422691343975,69.03940100275351,0.07298546652571353,0,None
M2,2025-08-01 11:21:00,26.48411787437056,71.7984541872806,0.043302954552477735,0,None
M2,2025-08-01 11:22:00,26.865164711061162,88.12448557996929,0.06415503870910952,0,None
M2,2025-08-01 11:23:00,27.18766612052866,59.12219064738238,0.0685896501468954,0,None
M3,2025-08-01 11:24:00,26.364314120875658,67.52481364448495,0.04851133141799908,0,None
M2,2025-08-01 11:25:00,33.10336048775339,80.645686780267,0.05239211337774139,0,None
M3,2025-08-01 11:26:00,32.7989522396552,80.80780725554622,0.06667844309097809,0,None
M3,2025-08-01 11:27:00,32.29590039614219,54.73448138302253,0.0488419018532443,1,None
M1,2025-08-01 11:28:00,32.14809109566293,72.07687687163111,0.055431576743907474,1,Bearing Fault
M1,2025-08-01 11:29:00,23.616257120898453,74.46639731517085,0.04573455248068417,1,Bearing Fault
M3,2025-08-01 11:30:00,29.802224230716725,76.81500697372624,0.05056636752260923,0,None
M2,2025-08-01 11:31:00,30.148780697478728,55.9484007763554,0.060020666870346906,0,None
M3,2025-08-01 11:32:00,31.110668858168566,65.21251378336522,0.07511512251147041,0,None
M3,2025-08-01 11:33:00,25.52696348890248,74.12570396644122,0.011406308073716856,0,None
M2,2025-08-01 11:34:00,35.159222697343175,55.14439626963028,0.05534100531738518,0,None
M1,2025-08-01 11:35:00,34.44815397811718,77.13399590205445,0.0509403442624749,0,None
M2,2025-08-01 11:36:00,27.41355774949814,84.0934744018558,0.095977962472385,0,None
M1,2025-08-01 11:37:00,28.185807197801704,53.18179674866771,0.014828020000117056,0,None
M2,2025-08-01 11:38:00,27.899065914520712,67.18215391139493,0.023110989779314462,0,None
M2,2025-08-01 11:39:00,25.40674026757901,50.6632169889244,0.025852083367072513,0,None
M3,2025-08-01 11:40:00,34.92161199238292,67.86011155774491,0.049010725806951344,0,None
M1,2025-08-01 11:41:00,33.37409746083302,81.67102914383636,0.08242217115575431,0,None
M1,2025-08-01 11:42:00,26.81130007874342,64.69003044998182,0.037537189471504716,0,None
M2,2025-08-01 11:43:00,27.222614404198726,65.0403095367353,0.04663770208749413,1,Power Failure
M2,2025-08-01 11:44:00,37.102521239949276,64.29253706250523,0.03335288853791543,0,None
M2,2025-08-01 11:45:00,32.35707778193202,62.947892636702186,0.03592759874147108,0,None
M1,2025-08-01 11:46:00,37.737526006650306,87.95877673095522,0.03774422619031228,0,None
M3,2025-08-01 11:47:00,28.061492200320078,75.43499102789342,0.07167219307810942,0,None
M2,2025-08-01 11:48:00,29.11526386252975,62.01702755461546,0.022413615439709458,0,None
M3,2025-08-01 11:49:00,26.345349800290403,61.590912019521454,0.04983443850899902,0,None
M1,2025-08-01 11:50:00,27.411943504819142,72.23787951638899,0.04967154207854496,0,None
M2,2025-08-01 11:51:00,35.94196636724042,82.05628077952838,0.056862701020337476,0,None
M1,2025-08-01 11:52:00,33.409457448131555,88.46707325736034,0.06167856370651928,0,None
M3,2025-08-01 11:53:00,28.203539546064704,79.32996642650568,0.0584336984782452,0,None
M3,2025-08-01 11:54:00,34.10241090598682,75.07274031107298,0.07133349379178308,0,None
M3,2025-08-01 11:55:00,35.84647795222836,63.50808675096321,0.05961124214821495,0,None
M1,2025-08-01 11:56:00,29.164409598415727,71.46713686433323,0.07413017933016713,0,None
M2,2025-08-01 11:57:00,25.91532164506382,74.18252554786001,0.05800824058476874,0,None
M3,2025-08-01 11:58:00,30.955495340099517,70.46436548156149,0.022802877180401616,0,None
M2,2025-08-01 11:59:00,33.731267830136105,84.95133745517411,0.054272608488570205,0,None
M3,2025-08-01 12:00:00,31.246918418553776,85.77453279763475,0.04809408935226096,0,None
M1,2025-08-01 12:01:00,31.395107628851697,71.75545829890508,0.05817024696754852,0,None
M2,2025-08-01 12:02:00,35.36815874929886,59.7348470058894,0.05265939348293752,0,None
M3,2025-08-01 12:03:00,26.499395925304135,65.1986813230415,0.05255605394733566,0,None
M1,2025-08-01 12:04:00,27.205390763642058,73.7721187506452,0.08131048058468682,0,None
M3,2025-08-01 12:05:00,29.67124869463506,52.99006448061246,0.04187014246607476,1,Power Failure
M2,2025-08-01 12:06:00,22.75993049791878,48.01194043379918,0.05880028900106665,0,None
M2,2025-08-01 12:07:00,27.489728878236946,81.21853189426848,0.07621087649384427,0,None
M2,2025-08-01 12:08:00,33.251005889793305,69.00824136220618,0.08693273992095332,0,None
M1,2025-08-01 12:09:00,24.649576168369236,78.97888538760341,0.04586865663137342,0,None
M3,2025-08-01 12:10:00,23.74230287904778,84.4376460407326,0.048356976432148625,1,None
M1,2025-08-01 12:11:00,35.58647915794064,72.6966935739707,0.04539887128807235,0,None
M1,2025-08-01 12:12:00,32.84883640116102,74.47708560017315,0.06285445519735088,0,None
M2,2025-08-01 12:13:00,36.64576265066216,82.49201767487534,0.05982809134038995,0,None
M1,2025-08-01 12:14:00,26.61803848970365,88.00940432910815,0.04919684098711313,0,None
M3,2025-08-01 12:15:00,22.84612448940976,54.08595352503711,0.06129402125072312,0,None
M3,2025-08-01 12:16:00,27.769082833926102,51.10459269054469,0.04095387361501847,0,None
M1,2025-08-01 12:17:00,17.88060336685522,80.2352152246566,0.028127421078732104,0,None
M3,2025-08-01 12:18:00,25.165119284353935,69.5228864385802,0.04992794921818863,0,None
M1,2025-08-01 12:19:00,24.208176554037287,75.2488877866395,0.08563250180850734,0,None
M3,2025-08-01 12:20:00,31.04191403973776,49.58265131575709,0.045056452349588064,0,None
M2,2025-08-01 12:21:00,26.590078760011007,68.20988032882515,0.03536245828739566,0,None
M1,2025-08-01 12:22:00,38.988432634247616,76.4084286126701,0.03857642020434407,0,None
M2,2025-08-01 12:23:00,32.86291390678079,72.75510562348254,0.03402909368787635,0,None
M1,2025-08-01 12:24:00,30.29815184960087,63.53063222294426,0.0639644662722718,0,None
M3,2025-08-01 12:25:00,31.967426927108747,64.2053672592993,0.07178019963569549,0,None
M1,2025-08-01 12:26:00,36.58697032817163,71.975996046924,0.09150521745250531,0,None
M2,2025-08-01 12:27:00,26.55406090955216,66.3047838317777,0.05409098792181491,0,None
M3,2025-08-01 12:28:00,26.74290998192776,65.16114165945679,0.0435930538361136,1,Lubrication Issue
M1,2025-08-01 12:29:00,32.12082973200958,59.68423753129842,0.03941403524907561,0,None
M2,2025-08-01 12:30:00,29.878227038695087,91.42270358611864,0.08455086340201423,0,None
M2,2025-08-01 12:31:00,32.18161834837016,58.72172779498694,0.06128554776053473,0,None
M1,2025-08-01 12:32:00,28.713117312883274,53.314159261224106,0.05798446245210559,0,None
M3,2025-08-01 12:33:00,33.2359796985137,51.35668471690906,0.03196798507928855,0,None
M2,2025-08-01 12:34:00,31.12225909279986,80.47098302612154,0.08367855382915737,0,None
M2,2025-08-01 12:35:00,27.7055786856553,53.670477194580165,0.03854463150902949,0,None
M1,2025-08-01 12:36:00,37.38270174862948,83.80091354147451,0.03748874596980942,0,None
M3,2025-08-01 12:37:00,31.979017667187044,73.23800127605945,0.044170200420130194,0,None
M3,2025-08-01 12:38:00,32.71800077297216,66.29385667913894,0.0654339742129669,0,None
M1,2025-08-01 12:39:00,15.757286896849623,58.44431951894283,0.056384466843910935,0,None
M2,2025-08-01 12:40:00,23.526592621395473,81.6082678737852,0.040645975973762176,1,None
M2,2025-08-01 12:41:00,31.73251940865358,54.441013495101046,0.044552080590003824,0,None
M1,2025-08-01 12:42:00,30.384109455301278,57.1700777581143,0.0699253363889428,0,None
M1,2025-08-01 12:43:00,27.531217084193436,76.48924210506996,0.0221600732562398,0,None
M1,2025-08-01 12:44:00,28.256739327960705,66.50742295681572,0.04356729897565235,0,None
M1,2025-08-01 12:45:00,40.383739917804206,73.6265562225117,0.07597477007887593,0,None
M3,2025-08-01 12:46:00,28.704789270896484,68.03650150915021,0.04856797481171873,0,None
M1,2025-08-01 12:47:00,29.813888817450792,68.69084027230251,0.029300902709357347,1,Power Failure
M1,2025-08-01 12:48:00,30.393175951580453,50.01799315467892,0.06832655349404963,0,None
M2,2025-08-01 12:49:00,31.732442379489964,48.990811385480825,0.10875505694335547,0,None
M2,2025-08-01 12:50:00,35.54091408368758,59.60094072874469,0.0622554781012514,1,Lubrication Issue
M3,2025-08-01 12:51:00,24.73292218413172,72.76569152594928,0.03698572925309821,0,None
M2,2025-08-01 12:52:00,29.046587996183266,72.17432873179723,0.06740135461377508,1,Power Failure
M1,2025-08-01 12:53:00,32.47840943986302,69.6911236442842,0.0900681453436421,0,None
M2,2025-08-01 12:54:00,31.005495233574837,80.50654396007612,0.07211051865915968,0,None
M1,2025-08-01 12:55:00,35.9351515278019,59.104069017053476,0.08262251704563744,0,None
M2,2025-08-01 12:56:00,31.513177326195166,62.45724149980642,0.04871723306814015,0,None
M3,2025-08-01 12:57:00,31.6438120515174,73.40600019099858,0.07870363098380104,0,None
M2,2025-08-01 12:58:00,28.779216823546758,79.64087168288357,0.07378940977849281,0,None
M3,2025-08-01 12:59:00,23.86196092431504,77.21466273785074,0.06270793864429794,0,None
M1,2025-08-01 13:00:00,29.249722064837368,71.25576453471542,0.04653856351432261,0,None
M2,2025-08-01 13:01:00,30.077895237907338,57.21977416563624,0.01712518568823885,0,None
M3,2025-08-01 13:02:00,25.043038252718464,48.466098863962856,0.037220765046209955,0,None
M1,2025-08-01 13:03:00,23.38455103296251,71.6969379235202,0.03599768253589984,0,None
M3,2025-08-01 13:04:00,26.559248274111383,92.52435805344308,0.0696353097398319,0,None
M2,2025-08-01 13:05:00,28.37584308245689,65.45755724846738,0.0496012920950838,0,None
M3,2025-08-01 13:06:00,23.05213766618202,53.546012530431085,0.07045140864019281,0,None
